"mtry";"ntree";"maxnodes";"rmse";"r_squared";"mae"
10;1300;40;2,04636933421287;0,495846236463862;1,59104457005205
10;1500;40;2,04869602007509;0,495413848088806;1,59190218458506
10;1700;40;2,04650783645095;0,495913713351985;1,58974801957916
10;2000;40;2,04594453518238;0,496278625022127;1,59004720194055
12;100;40;2,04887536666726;0,493018768235979;1,58670740631188
12;300;40;2,05005658574073;0,492868684339959;1,59166899497054
12;500;40;2,04079552792488;0,496640248077472;1,58482912360683
12;700;40;2,04817747723902;0,493742824359229;1,59140665453058
12;900;40;2,04543743408231;0,495246505061867;1,58937309677598
12;1000;40;2,04680767691883;0,494213910178334;1,59248857819931
12;1300;40;2,04596437387303;0,495470313866597;1,59039825090425
12;1500;40;2,04547920203586;0,495055587753291;1,59002297096727
12;1700;40;2,04530922590586;0,495503733335963;1,59018040709806
12;2000;40;2,04773515219462;0,493751607572261;1,59175598852307
14;100;40;2,04475814556985;0,496053273387765;1,58920250926789
14;300;40;2,05259519325976;0,489610430002771;1,59720631405543
14;500;40;2,04431029685874;0,494205373915428;1,58936611109579
14;700;40;2,04581826584998;0,494001205014891;1,58886455086037
14;900;40;2,04900476676811;0,49252004909758;1,5912861518809
14;1000;40;2,04085090594987;0,496561692567673;1,58691584816984
14;1300;40;2,04591741087363;0,493764536799289;1,59008935760511
14;1500;40;2,046419492971;0,493518293022611;1,59030153262533
14;1700;40;2,04369923408373;0,495047044213204;1,58837266383643
14;2000;40;2,04816855425946;0,492796768834289;1,59144022004894
16;100;40;2,06074755353671;0,483891932545809;1,60634067407499
16;300;40;2,04965904405344;0,490839837805447;1,59312226579793
16;500;40;2,04831371788538;0,491482030774483;1,59066412146652
16;700;40;2,04532190360685;0,493000685074206;1,58970373837724
16;900;40;2,04288949052329;0,494620797184;1,58768930917111
16;1000;40;2,04674789158074;0,492251933098576;1,59168305805006
16;1300;40;2,04418399734484;0,493936229521857;1,58816830990639
16;1500;40;2,04493109288141;0,493236128700012;1,58882180752614
16;1700;40;2,04500553240377;0,493141114937931;1,58869780253696
16;2000;40;2,04298979900312;0,494419668402247;1,58695751682805
18;100;40;2,03845370702429;0,494442158713861;1,5852113032351
18;300;40;2,04493386775603;0,492730572345151;1,59108558516275
18;500;40;2,03403511018756;0,498554841670387;1,5814172964837
18;700;40;2,04667320207969;0,491952371610532;1,59129700732184
18;900;40;2,04770919077635;0,491719594169987;1,5922553210612
18;1000;40;2,0444822010248;0,492933066527519;1,58807850144053
18;1300;40;2,05119911666224;0,489459842799395;1,59365419393676
18;1500;40;2,04207569236925;0,494340892066016;1,58691627200468
18;1700;40;2,04521001035606;0,492527854114086;1,58949939273564
18;2000;40;2,04544258189101;0,492612578257322;1,58958560032814
20;100;40;2,04287090317448;0,492233940216619;1,58758358986042
20;300;40;2,03944179980259;0,494731311726805;1,58784825234097
