ID,Programme,Annee,ID_Site,Protocole,AB_tot,BM_tot,Richesse_tot,CaCO3,gps_x,N,bio3,gps_y,clay,silt,clcm_lvl3,P,bio12
TRAMBIOSOIL_9_2022_NA_NA,TRAMBIOSOIL,2022,"9",HS,129.166666666667,"83,5333333333333",4,"38,3417701721191",2.23456,"1,74781811237335",0.341000008583069,48.71844,"16","50,2",gua,"36,3927421569824",698.6
TRAMBIOSOIL_BIA_2022_NA_NA,TRAMBIOSOIL,2022,BIA,HS,225,"94,91875",7,"68,5342178344727",2.24291,"1,59147799015045",0.342000007629395,48.71798,"17,9","44,4",gua,"37,9055786132812",693.2
TRAMBIOSOIL_BIZ_2022_NA_NA,TRAMBIOSOIL,2022,BIZ,HS,162.5,"36,8666666666667",4,"94,3008270263672",2.20518,"1,61715519428253",0.339000010490418,48.70454,"15,4","29,6",gua,"35,9932250976562",705.9
TRAMBIOSOIL_POI_2022_NA_NA,TRAMBIOSOIL,2022,POI,HS,341.666666666667,"139,955",11,"73,9800720214844",2.23263,"1,68824601173401",0.342000007629395,48.70899,"17","42,6",gua,"35,897029876709",703.5
VitiEcobioSol-CIBC_AVE_Enherb_1999_AVE_Enherb_E_1,VitiEcobioSol-CIBC,1999,AVE_Enherb,F_HS,45,"75,5733333333333",5,"139,097900390625",4.047,"1,50241661071777",0.327999997138977,49.068,"29,3","40,3",v,"47,0366401672363",728
VitiEcobioSol-CIBC_AVE_Enherb_1999_AVE_Enherb_E_2,VitiEcobioSol-CIBC,1999,AVE_Enherb,F_HS,58.3333333333333,"63,9553333333333",2,"139,097900390625",4.047,"1,50241661071777",0.327999997138977,49.068,"29,3","40,3",v,"47,0366401672363",728
VitiEcobioSol-CIBC_AVE_Enherb_1999_AVE_Enherb_M_1,VitiEcobioSol-CIBC,1999,AVE_Enherb,F_HS,63.3333333333333,"90,5053333333333",3,"139,097900390625",4.047,"1,50241661071777",0.327999997138977,49.068,"29,3","40,3",v,"47,0366401672363",728
VitiEcobioSol-CIBC_AVE_Enherb_1999_AVE_Enherb_M_2,VitiEcobioSol-CIBC,1999,AVE_Enherb,F_HS,71,"86,9023333333333",3,"139,097900390625",4.047,"1,50241661071777",0.327999997138977,49.068,"29,3","40,3",v,"47,0366401672363",728
VitiEcobioSol-CIBC_AVE_Enherb_1999_AVE_Enherb_T_1,VitiEcobioSol-CIBC,1999,AVE_Enherb,F_HS,46.3333333333333,"57,9346666666667",2,"139,097900390625",4.047,"1,50241661071777",0.327999997138977,49.068,"29,3","40,3",v,"47,0366401672363",728
VitiEcobioSol-CIBC_AVE_Enherb_1999_AVE_Enherb_T_2,VitiEcobioSol-CIBC,1999,AVE_Enherb,F_HS,56,"97,4826666666667",2,"139,097900390625",4.047,"1,50241661071777",0.327999997138977,49.068,"29,3","40,3",v,"47,0366401672363",728
VitiEcobioSol-CIBC_AVI_Fong_1992_AVI_Fong_A_1,VitiEcobioSol-CIBC,1992,AVI_Fong,F_HS,42.75,"65,06065",2,"123,924797058105",4.004,"1,66620051860809",0.328999996185303,48.971,"36,4","36,9",v,"38,1219139099121",729.2
VitiEcobioSol-CIBC_AVI_Fong_1992_AVI_Fong_A_2,VitiEcobioSol-CIBC,1992,AVI_Fong,F_HS,24.75,"34,016575",2,"123,924797058105",4.004,"1,66620051860809",0.328999996185303,48.971,"36,4","36,9",v,"38,1219139099121",729.2
VitiEcobioSol-CIBC_AVI_Fong_1992_AVI_Fong_A_3,VitiEcobioSol-CIBC,1992,AVI_Fong,F_HS,25,"40,054575",2,"123,924797058105",4.004,"1,66620051860809",0.328999996185303,48.971,"36,4","36,9",v,"38,1219139099121",729.2
VitiEcobioSol-CIBC_AVI_Fong_1992_AVI_Fong_A_4,VitiEcobioSol-CIBC,1992,AVI_Fong,F_HS,21.75,"28,372",2,"123,924797058105",4.004,"1,66620051860809",0.328999996185303,48.971,"36,4","36,9",v,"38,1219139099121",729.2
VitiEcobioSol-CIBC_AVI_Fong_1992_AVI_Fong_B_1,VitiEcobioSol-CIBC,1992,AVI_Fong,F_HS,38.5,"55,504",2,"123,924797058105",4.004,"1,66620051860809",0.328999996185303,48.971,"36,4","36,9",v,"38,1219139099121",729.2
VitiEcobioSol-CIBC_AVI_Fong_1992_AVI_Fong_B_2,VitiEcobioSol-CIBC,1992,AVI_Fong,F_HS,39,"51,3363",2,"123,924797058105",4.004,"1,66620051860809",0.328999996185303,48.971,"36,4","36,9",v,"38,1219139099121",729.2
VitiEcobioSol-CIBC_AVI_Fong_1992_AVI_Fong_B_3,VitiEcobioSol-CIBC,1992,AVI_Fong,F_HS,33.5,"48,3559",2,"123,924797058105",4.004,"1,66620051860809",0.328999996185303,48.971,"36,4","36,9",v,"38,1219139099121",729.2
VitiEcobioSol-CIBC_AVI_Fong_1992_AVI_Fong_B_4,VitiEcobioSol-CIBC,1992,AVI_Fong,F_HS,26.75,"39,640275",2,"123,924797058105",4.004,"1,66620051860809",0.328999996185303,48.971,"36,4","36,9",v,"38,1219139099121",729.2
VitiEcobioSol-CIBC_AVI_Fong_1992_AVI_Fong_C_1,VitiEcobioSol-CIBC,1992,AVI_Fong,F_HS,32.75,"38,221575",2,"123,924797058105",4.004,"1,66620051860809",0.328999996185303,48.971,"36,4","36,9",v,"38,1219139099121",729.2
VitiEcobioSol-CIBC_AVI_Fong_1992_AVI_Fong_C_2,VitiEcobioSol-CIBC,1992,AVI_Fong,F_HS,26,"25,3732",2,"123,924797058105",4.004,"1,66620051860809",0.328999996185303,48.971,"36,4","36,9",v,"38,1219139099121",729.2
VitiEcobioSol-CIBC_AVI_Fong_1992_AVI_Fong_C_3,VitiEcobioSol-CIBC,1992,AVI_Fong,F_HS,35,"37,9625",2,"123,924797058105",4.004,"1,66620051860809",0.328999996185303,48.971,"36,4","36,9",v,"38,1219139099121",729.2
VitiEcobioSol-CIBC_AVI_Fong_1992_AVI_Fong_C_4,VitiEcobioSol-CIBC,1992,AVI_Fong,F_HS,9,"12,158725",2,"123,924797058105",4.004,"1,66620051860809",0.328999996185303,48.971,"36,4","36,9",v,"38,1219139099121",729.2
VitiEcobioSol-CIBC_AVI_Fong_1992_AVI_Fong_D_1,VitiEcobioSol-CIBC,1992,AVI_Fong,F_HS,30,"33,360875",2,"123,924797058105",4.004,"1,66620051860809",0.328999996185303,48.971,"36,4","36,9",v,"38,1219139099121",729.2
VitiEcobioSol-CIBC_AVI_Fong_1992_AVI_Fong_D_2,VitiEcobioSol-CIBC,1992,AVI_Fong,F_HS,35,"45,858125",2,"123,924797058105",4.004,"1,66620051860809",0.328999996185303,48.971,"36,4","36,9",v,"38,1219139099121",729.2
VitiEcobioSol-CIBC_AVI_Fong_1992_AVI_Fong_D_3,VitiEcobioSol-CIBC,1992,AVI_Fong,F_HS,35,"51,48285",2,"123,924797058105",4.004,"1,66620051860809",0.328999996185303,48.971,"36,4","36,9",v,"38,1219139099121",729.2
VitiEcobioSol-CIBC_AVI_Fong_1992_AVI_Fong_D_4,VitiEcobioSol-CIBC,1992,AVI_Fong,F_HS,27.25,"36,90545",2,"123,924797058105",4.004,"1,66620051860809",0.328999996185303,48.971,"36,4","36,9",v,"38,1219139099121",729.2
VitiEcobioSol-CIBC_BO_Fong_1990_BO_Fong_BL_1,VitiEcobioSol-CIBC,1990,BO_Fong,F_HS,14.6666666666667,"22,1604666666667",5,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Fong_1990_BO_Fong_BU_1,VitiEcobioSol-CIBC,1990,BO_Fong,F_HS,19,"65,3128",4,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Fong_1990_BO_Fong_J_1,VitiEcobioSol-CIBC,1990,BO_Fong,F_HS,16.3333333333333,"35,8873666666667",5,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Fong_1990_BO_Fong_JV_1,VitiEcobioSol-CIBC,1990,BO_Fong,F_HS,11.6666666666667,"16,7431",4,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Fong_1990_BO_Fong_R_1,VitiEcobioSol-CIBC,1990,BO_Fong,F_HS,18.3333333333333,"28,5935666666667",5,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Fong_1994_BO_Fong_BL_1,VitiEcobioSol-CIBC,1994,BO_Fong,F_HS,39,"58,7483",8,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Fong_1994_BO_Fong_BU_1,VitiEcobioSol-CIBC,1994,BO_Fong,F_HS,75.6666666666667,"103,731566666667",8,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Fong_1994_BO_Fong_J_1,VitiEcobioSol-CIBC,1994,BO_Fong,F_HS,59.3333333333333,"72,3012333333333",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Fong_1994_BO_Fong_JV_1,VitiEcobioSol-CIBC,1994,BO_Fong,F_HS,63.3333333333333,"76,3411666666667",9,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Fong_1994_BO_Fong_R_1,VitiEcobioSol-CIBC,1994,BO_Fong,F_HS,63,"77,3989",9,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Fong_1998_BO_Fong_BU_1,VitiEcobioSol-CIBC,1998,BO_Fong,F_HS,241,"364,534",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Fong_2000_BO_Fong_BL_1,VitiEcobioSol-CIBC,2000,BO_Fong,F_HS,193.333333333333,"242,568333333333",6,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Fong_2000_BO_Fong_BU_1,VitiEcobioSol-CIBC,2000,BO_Fong,F_HS,207.333333333333,"199,027666666667",4,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Fong_2000_BO_Fong_J_1,VitiEcobioSol-CIBC,2000,BO_Fong,F_HS,152.333333333333,"203,319333333333",6,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Fong_2000_BO_Fong_JV_1,VitiEcobioSol-CIBC,2000,BO_Fong,F_HS,175,"245,401333333333",6,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Fong_2000_BO_Fong_R_1,VitiEcobioSol-CIBC,2000,BO_Fong,F_HS,165.333333333333,"137,567333333333",6,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_1992_BO_Herb_BL_NA,VitiEcobioSol-CIBC,1992,BO_Herb,F_HS,54,"109,6135",6,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_1992_BO_Herb_BU_NA,VitiEcobioSol-CIBC,1992,BO_Herb,F_HS,39,"67,751",6,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_1992_BO_Herb_HE_NA,VitiEcobioSol-CIBC,1992,BO_Herb,F_HS,61.5,"112,941",5,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_1992_BO_Herb_JV_NA,VitiEcobioSol-CIBC,1992,BO_Herb,F_HS,55,"58,914",4,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_1992_BO_Herb_O_NA,VitiEcobioSol-CIBC,1992,BO_Herb,F_HS,56.5,"83,7945",6,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_1992_BO_Herb_R_NA,VitiEcobioSol-CIBC,1992,BO_Herb,F_HS,49.5,"88,5355",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_1995_BO_Herb_BL_NA,VitiEcobioSol-CIBC,1995,BO_Herb,F_HS,71.6666666666667,"89,911",9,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_1995_BO_Herb_BU_NA,VitiEcobioSol-CIBC,1995,BO_Herb,F_HS,68.6666666666667,"93,5826666666667",9,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_1995_BO_Herb_HE_NA,VitiEcobioSol-CIBC,1995,BO_Herb,F_HS,60.3333333333333,"68,1993333333333",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_1995_BO_Herb_JV_NA,VitiEcobioSol-CIBC,1995,BO_Herb,F_HS,56,"80,552",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_1995_BO_Herb_O_NA,VitiEcobioSol-CIBC,1995,BO_Herb,F_HS,50,"78,4263333333333",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_1995_BO_Herb_R_NA,VitiEcobioSol-CIBC,1995,BO_Herb,F_HS,71.6666666666667,"111,370666666667",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_1998_BO_Herb_BL_NA,VitiEcobioSol-CIBC,1998,BO_Herb,F_HS,94.6666666666667,"193,574333333333",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_1998_BO_Herb_BU_NA,VitiEcobioSol-CIBC,1998,BO_Herb,F_HS,66.3333333333333,"107,44",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_1998_BO_Herb_HE_NA,VitiEcobioSol-CIBC,1998,BO_Herb,F_HS,81,"154,191",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_1998_BO_Herb_JV_NA,VitiEcobioSol-CIBC,1998,BO_Herb,F_HS,51.6666666666667,"90,9426666666667",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_1998_BO_Herb_O_NA,VitiEcobioSol-CIBC,1998,BO_Herb,F_HS,72.3333333333333,"94,3506666666667",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_1998_BO_Herb_R_NA,VitiEcobioSol-CIBC,1998,BO_Herb,F_HS,62.3333333333333,"91,429",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_2000_BO_Herb_BL_NA,VitiEcobioSol-CIBC,2000,BO_Herb,F_HS,122.666666666667,"129,885333333333",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_2000_BO_Herb_BU_NA,VitiEcobioSol-CIBC,2000,BO_Herb,F_HS,118.333333333333,"176,014666666667",6,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_2000_BO_Herb_HE_NA,VitiEcobioSol-CIBC,2000,BO_Herb,F_HS,179,"195,070333333333",8,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_2000_BO_Herb_JV_NA,VitiEcobioSol-CIBC,2000,BO_Herb,F_HS,139.333333333333,"182,605666666667",8,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_2000_BO_Herb_O_NA,VitiEcobioSol-CIBC,2000,BO_Herb,F_HS,168.333333333333,"163,067",6,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_Herb_2000_BO_Herb_R_NA,VitiEcobioSol-CIBC,2000,BO_Herb,F_HS,75,"129,674666666667",8,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1990_BO_LuttIntegr_BL_1,VitiEcobioSol-CIBC,1990,BO_LuttIntegr,F_HS,21,"38,56005",4,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1990_BO_LuttIntegr_BL_2,VitiEcobioSol-CIBC,1990,BO_LuttIntegr,F_HS,14,"27,6637",3,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1990_BO_LuttIntegr_BL_3,VitiEcobioSol-CIBC,1990,BO_LuttIntegr,F_HS,21,"31,0509",4,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1990_BO_LuttIntegr_BL_4,VitiEcobioSol-CIBC,1990,BO_LuttIntegr,F_HS,32,"51,36715",6,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1990_BO_LuttIntegr_O_1,VitiEcobioSol-CIBC,1990,BO_LuttIntegr,F_HS,19.5,"35,12515",6,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1990_BO_LuttIntegr_O_2,VitiEcobioSol-CIBC,1990,BO_LuttIntegr,F_HS,13.5,"28,6404",5,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1990_BO_LuttIntegr_O_3,VitiEcobioSol-CIBC,1990,BO_LuttIntegr,F_HS,13,"24,33485",3,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1990_BO_LuttIntegr_O_4,VitiEcobioSol-CIBC,1990,BO_LuttIntegr,F_HS,10.5,"16,3739",5,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1993_BO_LuttIntegr_BL_1,VitiEcobioSol-CIBC,1993,BO_LuttIntegr,F_HS,41,"64,0411333333333",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1993_BO_LuttIntegr_BL_2,VitiEcobioSol-CIBC,1993,BO_LuttIntegr,F_HS,38.6666666666667,"44,8353666666667",8,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1993_BO_LuttIntegr_O_2,VitiEcobioSol-CIBC,1993,BO_LuttIntegr,F_HS,51.6666666666667,"75,4215666666667",6,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1993_BO_LuttIntegr_O_3,VitiEcobioSol-CIBC,1993,BO_LuttIntegr,F_HS,59.3333333333333,"70,2438",8,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1996_BO_LuttIntegr_BL_1,VitiEcobioSol-CIBC,1996,BO_LuttIntegr,F_HS,46.3333333333333,"44,3406666666667",9,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1996_BO_LuttIntegr_BL_2,VitiEcobioSol-CIBC,1996,BO_LuttIntegr,F_HS,49,"48,196",9,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1996_BO_LuttIntegr_O_2,VitiEcobioSol-CIBC,1996,BO_LuttIntegr,F_HS,53.6666666666667,"57,896",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1996_BO_LuttIntegr_O_3,VitiEcobioSol-CIBC,1996,BO_LuttIntegr,F_HS,67.6666666666667,"59,3793333333333",9,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1999_BO_LuttIntegr_BL_1,VitiEcobioSol-CIBC,1999,BO_LuttIntegr,F_HS,125.666666666667,"122,032",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1999_BO_LuttIntegr_BL_2,VitiEcobioSol-CIBC,1999,BO_LuttIntegr,F_HS,79.6666666666667,"113,703333333333",6,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1999_BO_LuttIntegr_BL_3,VitiEcobioSol-CIBC,1999,BO_LuttIntegr,F_HS,126.333333333333,"155,073666666667",9,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1999_BO_LuttIntegr_O_1,VitiEcobioSol-CIBC,1999,BO_LuttIntegr,F_HS,90.3333333333333,"146,636333333333",8,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1999_BO_LuttIntegr_O_2,VitiEcobioSol-CIBC,1999,BO_LuttIntegr,F_HS,137,"229,848333333333",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_1999_BO_LuttIntegr_O_3,VitiEcobioSol-CIBC,1999,BO_LuttIntegr,F_HS,189.666666666667,"205,097333333333",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_2002_BO_LuttIntegr_BL_1,VitiEcobioSol-CIBC,2002,BO_LuttIntegr,F_HS,82.3333333333333,"118,11",4,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_2002_BO_LuttIntegr_BL_2,VitiEcobioSol-CIBC,2002,BO_LuttIntegr,F_HS,87.3333333333333,"105,071766666667",6,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_2002_BO_LuttIntegr_BL_3,VitiEcobioSol-CIBC,2002,BO_LuttIntegr,F_HS,126.333333333333,"138,808166666667",5,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_2002_BO_LuttIntegr_O_1,VitiEcobioSol-CIBC,2002,BO_LuttIntegr,F_HS,194,"239,699766666667",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_2002_BO_LuttIntegr_O_2,VitiEcobioSol-CIBC,2002,BO_LuttIntegr,F_HS,74.3333333333333,"125,993566666667",7,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_BO_LuttIntegr_2002_BO_LuttIntegr_O_3,VitiEcobioSol-CIBC,2002,BO_LuttIntegr,F_HS,182.333333333333,"182,796133333333",5,"122,249389648438",3.84,"1,63914632797241",0.325999999046326,49.06,"36,6","37,4",v,"42,3769454956055",706.6
VitiEcobioSol-CIBC_CH_Herb_1991_CH_Herb_BL_NA,VitiEcobioSol-CIBC,1991,CH_Herb,F_HS,78,"248,101966666667",5,"248,613098144531",3.82,"1,72159051895142",0.328999996185303,49.18,"40,1","46,7",v,"46,7356185913086",763.8
VitiEcobioSol-CIBC_CH_Herb_1991_CH_Herb_BU_NA,VitiEcobioSol-CIBC,1991,CH_Herb,F_HS,53.3333333333333,"169,915933333333",5,"248,613098144531",3.82,"1,72159051895142",0.328999996185303,49.18,"40,1","46,7",v,"46,7356185913086",763.8
VitiEcobioSol-CIBC_CH_Herb_1991_CH_Herb_F_NA,VitiEcobioSol-CIBC,1991,CH_Herb,F_HS,40.3333333333333,"19,5113333333333",7,"248,613098144531",3.82,"1,72159051895142",0.328999996185303,49.18,"40,1","46,7",v,"46,7356185913086",763.8
VitiEcobioSol-CIBC_CH_Herb_1991_CH_Herb_J_NA,VitiEcobioSol-CIBC,1991,CH_Herb,F_HS,25.3333333333333,"91,2474666666667",4,"248,613098144531",3.82,"1,72159051895142",0.328999996185303,49.18,"40,1","46,7",v,"46,7356185913086",763.8
